yyyymm,Y,LDP,LEP,DE,svar,bm,ntis,tbl,lty,ltr,dfy,dfr,infl
200301,-0.026579,3.97,3.40,-0.57,0.0051675744,0.3059423072,0.0282889555,0.0117,0.0495,-0.0106,-0.0118,-0.01,0.0044223328
200302,-0.015246,3.95,3.35,-0.60,0.0025641197,0.3122513206,0.0279187105,0.0117,0.0472,0.0329,-0.0111,0.01,0.0077050083
200303,0.010308,3.96,3.33,-0.63,0.0061361179,0.2861177008,0.0240985953,0.0113,0.0486,-0.0135,-0.0106,-0.01,0.0060076461
200304,0.082774,4.04,3.36,-0.67,0.0030648098,0.2696540306,0.0199668846,0.0113,0.0481,0.0102,-0.0111,-0.01,-0.0021715527
200305,0.053251,4.09,3.37,-0.72,0.0022283195,0.2583755061,0.0064481102,0.0107,0.0436,0.0592,-0.0116,0.01,-0.0016322089
200306,0.012816,4.10,3.34,-0.76,0.0019977007,0.2544883373,0.0012618836,0.0092,0.0452,-0.0154,-0.0122,0.00,0.0010899183
200307,0.017932,4.11,3.32,-0.79,0.0020460156,0.2476433348,0.0002715813,0.0090,0.0542,-0.0982,-0.0113,-0.01,0.0010887316
200308,0.019597,4.12,3.30,-0.82,0.0009660564,0.2428560733,0.0029170177,0.0095,0.0532,0.0166,-0.0113,-0.01,0.0038064165
200309,-0.010737,4.10,3.25,-0.84,0.0018690885,0.2465417826,0.0073234015,0.0094,0.0490,0.0546,-0.0107,0.00,0.0032502709
200310,0.055560,4.13,3.22,-0.91,0.0014076127,0.2333089667,0.0072114259,0.0092,0.0518,-0.0283,-0.0103,-0.01,-0.0010799136
200311,0.009259,4.12,3.15,-0.97,0.0009196631,0.2337541521,0.0100007887,0.0093,0.0519,-0.0027,-0.0101,-0.01,-0.0027027027
200312,0.051780,4.16,3.13,-1.03,0.0008937000,0.2187398648,0.0069463157,0.0090,0.0511,0.0139,-0.0098,0.00,-0.0010840108
200401,0.019078,4.16,3.12,-1.04,0.0009787934,0.2180277210,0.0068865017,0.0088,0.0499,0.0187,-0.0090,0.00,0.0048833424
200402,0.014403,4.16,3.11,-1.05,0.0006107509,0.2160532204,0.0093613224,0.0093,0.0483,0.0230,-0.0077,0.01,0.0053995680
200403,-0.014982,4.13,3.08,-1.06,0.0019812495,0.2817314655,0.0122820384,0.0094,0.0474,0.0141,-0.0078,0.00,0.0064446831
200404,-0.015584,4.11,3.03,-1.08,0.0012309377,0.2853718668,0.0137662795,0.0094,0.0531,-0.0588,-0.0073,-0.01,0.0032017076
200405,0.013629,4.11,3.02,-1.09,0.0009776153,0.2864115739,0.0163300833,0.0102,0.0539,-0.0051,-0.0071,0.00,0.0058510638
200406,0.019488,4.12,3.01,-1.10,0.0007707704,0.2796316030,0.0144914269,0.0127,0.0532,0.0121,-0.0077,0.00,0.0031729244
200407,-0.032954,4.07,2.97,-1.10,0.0007770943,0.2877883095,0.0147206707,0.0133,0.0523,0.0155,-0.0080,0.00,-0.0015814444
200408,0.003807,4.06,2.96,-1.10,0.0014428520,0.2868206158,0.0142786966,0.0148,0.0493,0.0395,-0.0081,0.00,0.0005279831
200409,0.010817,4.06,2.96,-1.10,0.0007056832,0.2894853015,0.0091322561,0.0165,0.0488,0.0096,-0.0081,0.00,0.0021108179
200410,0.014973,4.07,2.97,-1.10,0.0012304685,0.2910095966,0.0074288562,0.0176,0.0478,0.0154,-0.0074,0.00,0.0052659294
200411,0.040559,4.11,3.00,-1.10,0.0008574256,0.2798316459,0.0121769100,0.0207,0.0502,-0.0234,-0.0068,0.00,0.0005238345
200412,0.033734,4.13,3.03,-1.10,0.0007278502,0.2706192427,0.0130015047,0.0219,0.0484,0.0250,-0.0068,0.00,-0.0036649215
200501,-0.023824,4.09,3.00,-1.10,0.0008214051,0.2781798561,0.0135454958,0.0233,0.0465,0.0300,-0.0066,0.00,0.0021019443
200502,0.021152,4.10,3.00,-1.09,0.0008344437,0.2710410236,0.0117584139,0.0254,0.0479,-0.0128,-0.0062,0.00,0.0057682223
200503,-0.017240,4.07,2.98,-1.09,0.0008598946,0.3198568893,0.0090972310,0.0274,0.0488,-0.0072,-0.0066,0.01,0.0078206465
200504,-0.018926,4.04,2.94,-1.10,0.0018258937,0.3296244007,0.0079355619,0.0278,0.0461,0.0373,-0.0072,0.00,0.0067252975
200505,0.031994,4.05,2.95,-1.10,0.0008594160,0.3209655046,0.0047766126,0.0284,0.0440,0.0297,-0.0086,0.00,-0.0010277492
200506,0.001717,4.04,2.94,-1.11,0.0005421187,0.3269790569,0.0053656599,0.0297,0.0429,0.0167,-0.0090,0.00,0.0005144033
200507,0.037364,4.07,2.95,-1.11,0.0006499082,0.3157342746,0.0044800758,0.0322,0.0456,-0.0288,-0.0089,0.00,0.0046272494
200508,-0.009159,4.05,2.93,-1.12,0.0006967234,0.3205331247,0.0054049394,0.0344,0.0432,0.0333,-0.0087,0.01,0.0051177073
200509,0.008067,4.05,2.92,-1.13,0.0006599007,0.3178915098,0.0067164013,0.0342,0.0464,-0.0338,-0.0090,0.00,0.0122199593
200510,-0.015672,4.02,2.88,-1.14,0.0018179863,0.3218081871,0.0057493057,0.0371,0.0484,-0.0196,-0.0095,0.00,0.0020120724
200511,0.038289,4.04,2.90,-1.14,0.0005398989,0.3109143456,0.0057679659,0.0388,0.0481,0.0076,-0.0097,0.00,-0.0080321285
200512,-0.000060,4.03,2.88,-1.15,0.0004329976,0.3134779566,0.0030588856,0.0389,0.0461,0.0267,-0.0095,0.00,-0.0040485830
200601,0.026442,4.05,2.90,-1.15,0.0009754252,0.3092262579,-0.0004457404,0.0424,0.0474,-0.0118,-0.0095,0.00,0.0076219512
200602,0.002425,4.04,2.88,-1.16,0.0006485364,0.3056103611,0.0020383228,0.0443,0.0457,0.0238,-0.0092,0.01,0.0020171457
200603,0.012909,4.04,2.88,-1.16,0.0005452508,0.3160094407,0.0021519945,0.0451,0.0507,-0.0539,-0.0088,-0.01,0.0055359839
200604,0.012064,4.04,2.88,-1.16,0.0005998073,0.3088419778,-0.0034725183,0.0460,0.0532,-0.0247,-0.0084,0.00,0.0085085085
200605,-0.028319,4.00,2.84,-1.16,0.0013551637,0.3143403075,-0.0026567382,0.0472,0.0535,0.0010,-0.0080,0.00,0.0049627792
200606,0.001587,3.99,2.84,-1.16,0.0021028157,0.3148502899,-0.0021954894,0.0479,0.0531,0.0092,-0.0089,0.01,0.0019753086
200607,0.005571,3.99,2.82,-1.17,0.0014516632,0.3138521753,-0.0023631203,0.0495,0.0518,0.0199,-0.0091,0.00,0.0029571217
200608,0.024150,4.00,2.83,-1.17,0.0004692515,0.3084617987,-0.0084739867,0.0496,0.0496,0.0299,-0.0091,-0.01,0.0019656020
200609,0.026487,4.02,2.83,-1.18,0.0005133952,0.3005932835,-0.0094934856,0.0481,0.0484,0.0170,-0.0092,0.00,-0.0049043649
200610,0.032527,4.04,2.85,-1.18,0.0004505882,0.2905991608,-0.0089347400,0.0492,0.0481,0.0077,-0.0091,-0.01,-0.0054213898
200611,0.018385,4.04,2.86,-1.19,0.0005921951,0.2872418677,-0.0151110288,0.0494,0.0467,0.0207,-0.0087,0.00,-0.0014866204
200612,0.013768,4.04,2.86,-1.19,0.0003575308,0.2816823997,-0.0150367791,0.0485,0.0491,-0.0236,-0.0090,0.00,0.0014888337
200701,0.015313,4.05,2.86,-1.19,0.0004504838,0.2781442105,-0.0139866635,0.0498,0.0502,-0.0102,-0.0094,-0.01,0.0030525273
200702,-0.019288,4.02,2.84,-1.18,0.0014768552,0.2861484942,-0.0151410241,0.0503,0.0477,0.0335,-0.0089,0.00,0.0053503676
200703,0.010894,4.02,2.84,-1.18,0.0015875259,0.2690500135,-0.0124863526,0.0494,0.0493,-0.0145,-0.0097,0.01,0.0091056959
200704,0.043991,4.05,2.87,-1.18,0.0005821462,0.2544561689,-0.0089118997,0.0487,0.0489,0.0085,-0.0092,-0.01,0.0064961627
200705,0.034459,4.08,2.90,-1.18,0.0006965734,0.2439114941,-0.0102831177,0.0473,0.0510,-0.0200,-0.0092,0.00,0.0061107187
200706,-0.016620,4.05,2.87,-1.18,0.0014724362,0.2478956100,-0.0110640056,0.0461,0.0521,-0.0091,-0.0091,0.01,0.0019379752
200707,-0.031197,4.01,2.87,-1.14,0.0024262615,0.2515849644,-0.0152618551,0.0482,0.0501,0.0284,-0.0092,0.03,-0.0002543772
200708,0.015094,4.01,2.90,-1.11,0.0051339638,0.2488398512,-0.0121975375,0.0420,0.0487,0.0199,-0.0086,0.00,-0.0018339022
200709,0.037468,4.04,2.97,-1.07,0.0018684768,0.2392074367,-0.0130150040,0.0389,0.0489,0.0012,-0.0085,-0.01,0.0027559074
200710,0.017360,4.04,3.04,-1.01,0.0016828778,0.2386170601,-0.0179547999,0.0390,0.0480,0.0155,-0.0082,0.01,0.0021391913
200711,-0.041382,3.99,3.05,-0.94,0.0056368360,0.2485796916,-0.0251586040,0.0327,0.0445,0.0468,-0.0096,0.04,0.0059396179
200712,-0.006116,3.97,3.10,-0.87,0.0023453304,0.2505829731,-0.0406372941,0.0300,0.0450,-0.0029,-0.0116,-0.01,-0.0006708631
200801,-0.061166,3.90,3.07,-0.83,0.0048317857,0.2627544223,-0.0431791533,0.0275,0.0436,0.0213,-0.0121,0.02,0.0049705765
200802,-0.031419,3.86,3.06,-0.80,0.0032256417,0.2709793210,-0.0496082153,0.0212,0.0438,0.0018,-0.0129,0.01,0.0029041122
200803,-0.003400,3.84,3.09,-0.76,0.0063376728,0.2540575672,-0.0518315586,0.0126,0.0432,0.0106,-0.0138,0.02,0.0086682129
200804,0.048629,3.89,3.18,-0.70,0.0029037295,0.2430146964,-0.0488447293,0.0129,0.0458,-0.0288,-0.0142,-0.04,0.0060647784
200805,0.012986,3.89,3.25,-0.64,0.0016406530,0.2465106122,-0.0454623897,0.0173,0.0475,-0.0164,-0.0136,0.01,0.0084208860
200806,-0.082842,3.80,3.22,-0.58,0.0034252405,0.2744913881,-0.0473768859,0.0186,0.0460,0.0220,-0.0139,0.03,0.0100769969
200807,-0.007306,3.79,3.24,-0.54,0.0044658468,0.2738156551,-0.0469318453,0.0163,0.0465,-0.0025,-0.0149,0.01,0.0052510111
200808,0.014955,3.80,3.29,-0.51,0.0034478472,0.2698892455,-0.0463334367,0.0172,0.0449,0.0242,-0.0151,0.01,-0.0039915623
200809,-0.085467,3.70,3.23,-0.47,0.0237746692,0.2871235482,-0.0489228444,0.0113,0.0443,0.0112,-0.0166,0.10,-0.0013830185
200810,-0.166980,3.52,3.30,-0.22,0.0580885247,0.3340993736,-0.0559541667,0.0067,0.0478,-0.0383,-0.0260,0.01,-0.0101013333
200811,-0.073512,3.45,3.57,0.12,0.0362568805,0.3528673559,-0.0527795751,0.0019,0.0372,0.1443,-0.0309,0.03,-0.0191528953
200812,0.011995,3.46,4.11,0.65,0.0200900813,0.3549842247,-0.0244984636,0.0003,0.0303,0.0967,-0.0338,-0.06,-0.0103424738
200901,-0.082615,3.38,4.21,0.83,0.0119710960,0.3893931402,-0.0250561378,0.0013,0.0394,-0.1124,-0.0309,-0.02,0.0043524174
200902,-0.103588,3.28,4.35,1.06,0.0099612092,0.4411030550,-0.0249274947,0.0030,0.0401,-0.0056,-0.0281,0.03,0.0049729330
200903,0.087634,3.38,4.76,1.38,0.0203643787,0.2965282852,-0.0374273876,0.0021,0.0355,0.0641,-0.0292,0.07,0.0024317485
200904,0.094230,3.49,4.81,1.33,0.0075510403,0.2762275775,-0.0309930370,0.0016,0.0410,-0.0649,-0.0300,-0.06,0.0024963683
200905,0.054640,3.56,4.84,1.28,0.0063811403,0.2654320479,-0.0243487574,0.0018,0.0432,-0.0248,-0.0252,-0.07,0.0028887638
200906,0.002476,3.58,4.81,1.23,0.0034725262,0.2671078489,-0.0220974913,0.0018,0.0429,0.0083,-0.0189,-0.03,0.0085898923
200907,0.074482,3.68,4.68,1.00,0.0037710547,0.2460047909,-0.0137816430,0.0018,0.0430,0.0019,-0.0168,-0.05,-0.0015855869
200908,0.034751,3.73,4.54,0.81,0.0021777240,0.2375940895,-0.0079214037,0.0017,0.0415,0.0231,-0.0132,0.00,0.0022428500
200909,0.036534,3.79,4.43,0.64,0.0019126285,0.2323100240,-0.0000143322,0.0012,0.0403,0.0176,-0.0118,-0.01,0.0006254807
200910,-0.018259,3.79,3.71,-0.08,0.0038979663,0.2322992609,0.0031975992,0.0007,0.0420,-0.0171,-0.0114,-0.02,0.0009631012
200911,0.060257,3.87,3.36,-0.51,0.0020013190,0.2181048716,0.0075319203,0.0005,0.0406,0.0208,-0.0113,0.02,0.0007077534
200912,0.018983,3.91,3.09,-0.82,0.0009334353,0.2163645169,0.0105944679,0.0005,0.0458,-0.0584,-0.0111,-0.03,-0.0017611982
201001,-0.035751,3.88,2.98,-0.89,0.0019917025,0.2241170201,0.0134096854,0.0006,0.0441,0.0264,-0.0099,0.02,0.0034174736
201002,0.030424,3.91,2.95,-0.96,0.0023732454,0.2185184683,0.0139320766,0.0011,0.0441,0.0032,-0.0099,0.00,0.0002492074
201003,0.061014,3.98,2.95,-1.02,0.0006334088,0.3818781703,0.0263901075,0.0015,0.0458,-0.0179,-0.0100,-0.02,0.0041062835
201004,0.015977,3.99,2.94,-1.05,0.0017938348,0.3766061292,0.0266511206,0.0016,0.0437,0.0304,-0.0096,-0.01,0.0017368849
201005,-0.080111,3.90,2.82,-1.08,0.0081078432,0.4090027948,0.0257196642,0.0016,0.0407,0.0437,-0.0109,0.05,0.0007751974
201006,-0.053525,3.85,2.73,-1.11,0.0055917548,0.4241765415,0.0187758808,0.0012,0.0376,0.0446,-0.0135,-0.01,-0.0009762671
201007,0.070451,3.91,2.77,-1.13,0.0033487858,0.3961335532,0.0155567614,0.0016,0.0377,0.0024,-0.0129,-0.01,0.0002110431
201008,-0.045434,3.85,2.70,-1.15,0.0027046021,0.4139816191,0.0112177194,0.0016,0.0327,0.0702,-0.0117,0.02,0.0013806643
201009,0.090383,3.93,2.77,-1.17,0.0023371834,0.3843057828,0.0033375091,0.0015,0.0341,-0.0153,-0.0113,0.00,0.0005817362
201010,0.038726,3.96,2.78,-1.19,0.0010800704,0.3728872859,0.0072316415,0.0013,0.0367,-0.0317,-0.0104,-0.01,0.0012451989
201011,-0.000051,3.96,2.75,-1.21,0.0017379520,0.3766947543,0.0147980073,0.0014,0.0380,-0.0137,-0.0105,-0.01,0.0004206464
201012,0.067054,4.01,2.79,-1.22,0.0008321360,0.3581003169,0.0126118489,0.0014,0.0414,-0.0388,-0.0108,-0.04,0.0017184408
201101,0.023349,4.03,2.79,-1.23,0.0008632301,0.3486322237,0.0153678849,0.0015,0.0432,-0.0196,-0.0105,0.00,0.0047632301
201102,0.032508,4.05,2.81,-1.24,0.0010655334,0.3390965735,0.0159181079,0.0013,0.0426,0.0113,-0.0093,0.00,0.0049313650
201103,0.000625,4.04,2.79,-1.24,0.0023472643,0.3542699394,0.0124760224,0.0010,0.0429,-0.0006,-0.0090,0.01,0.0097510720
201104,0.029441,4.05,2.81,-1.24,0.0006365303,0.3406968012,0.0093802004,0.0006,0.0416,0.0199,-0.0086,0.00,0.0064394295
201105,-0.011313,4.02,2.79,-1.24,0.0009342036,0.3472221891,0.0091168436,0.0004,0.0391,0.0355,-0.0082,0.01,0.0047041875
201106,-0.016545,3.99,2.76,-1.24,0.0022947474,0.3515700392,0.0117335532,0.0004,0.0409,-0.0179,-0.0076,0.00,-0.0010709671
201107,-0.019828,3.96,2.72,-1.24,0.0018307400,0.3594189030,0.0123705605,0.0004,0.0378,0.0422,-0.0083,-0.01,0.0008860457
201108,-0.054323,3.89,2.65,-1.24,0.0192222162,0.3758125221,0.0127265619,0.0002,0.0315,0.0862,-0.0099,0.06,0.0027575889
201109,-0.070238,3.81,2.57,-1.24,0.0069158594,0.3999228470,0.0130493015,0.0001,0.0265,0.0704,-0.0118,0.01,0.0015184621
201110,0.109014,3.89,2.67,-1.22,0.0074008554,0.3650779046,0.0078925078,0.0002,0.0291,-0.0306,-0.0139,-0.04,-0.0020626826
201111,-0.002727,3.87,2.66,-1.21,0.0076796025,0.3623298975,-0.0043403130,0.0001,0.0273,0.0251,-0.0127,0.06,-0.0008435613
201112,0.009427,3.86,2.67,-1.19,0.0027640924,0.3572325407,-0.0064973312,0.0001,0.0255,0.0270,-0.0132,-0.02,-0.0024665164
201201,0.045205,3.89,2.71,-1.19,0.0006481340,0.3454873026,-0.0130621323,0.0003,0.0249,0.0002,-0.0138,-0.02,0.0044001914
201202,0.043341,3.92,2.74,-1.18,0.0006237000,0.3369739354,-0.0144663133,0.0009,0.0272,-0.0196,-0.0129,-0.03,0.0044029736
201203,0.032866,3.94,2.77,-1.17,0.0011552699,0.3461819674,-0.0137750499,0.0008,0.0297,-0.0302,-0.0124,0.00,0.0075945586
201204,-0.006034,3.92,2.76,-1.16,0.0016275451,0.3461403112,-0.0124140257,0.0008,0.0268,0.0409,-0.0123,0.02,0.0030210295
201205,-0.059790,3.85,2.70,-1.15,0.0014960906,0.3690473597,-0.0152707539,0.0009,0.0221,0.0643,-0.0127,0.03,-0.0011734794
201206,0.041465,3.87,2.74,-1.13,0.0034372280,0.3551038851,-0.0190430644,0.0009,0.0233,-0.0136,-0.0138,-0.02,-0.0014663969
201207,0.014363,3.87,2.76,-1.11,0.0015528399,0.3515937051,-0.0203207728,0.0010,0.0216,0.0247,-0.0147,-0.04,-0.0016297859
201208,0.022744,3.88,2.78,-1.09,0.0007271274,0.3493870523,-0.0197829564,0.0010,0.0223,-0.0068,-0.0143,0.00,0.0055651582
201209,0.025120,3.89,2.81,-1.07,0.0010446353,0.3403829538,-0.0174249011,0.0011,0.0235,-0.0146,-0.0135,0.00,0.0044622123
201210,-0.017837,3.85,2.79,-1.05,0.0009255333,0.3492371221,-0.0157131371,0.0010,0.0238,-0.0014,-0.0111,-0.02,-0.0003889251
201211,0.005326,3.83,2.80,-1.04,0.0019026489,0.3511375309,-0.0120939255,0.0009,0.0228,0.0144,-0.0101,0.02,-0.0047380867
201212,0.008508,3.82,2.80,-1.02,0.0010357072,0.3490324432,-0.0115491176,0.0007,0.0246,-0.0202,-0.0098,-0.01,-0.0026930645
201301,0.052361,3.86,2.85,-1.01,0.0009068013,0.3299840266,-0.0080167341,0.0007,0.0291,-0.0332,-0.0093,0.00,0.0029573042
201302,0.013013,3.86,2.85,-1.01,0.0012427427,0.3254312323,-0.0088642493,0.0010,0.0285,0.0114,-0.0095,0.00,0.0081900295
201303,0.037584,3.89,2.88,-1.00,0.0004845200,0.3461299966,-0.0089106395,0.0009,0.0287,-0.0062,-0.0092,0.00,0.0026145086
201304,0.019621,3.90,2.89,-1.01,0.0016827472,0.3400362539,-0.0080048589,0.0006,0.0264,0.0378,-0.0086,0.00,-0.0010396395
201305,0.023120,3.90,2.90,-1.01,0.0010155556,0.3338325978,-0.0047046811,0.0004,0.0309,-0.0629,-0.0084,-0.01,0.0017804078
201306,-0.013601,3.88,2.87,-1.01,0.0022476743,0.3384443580,0.0001187088,0.0005,0.0330,-0.0285,-0.0092,0.01,0.0023997081
201307,0.050672,3.91,2.91,-1.01,0.0005020654,0.3255625651,0.0083606059,0.0004,0.0344,-0.0173,-0.0098,-0.02,0.0003939975
201308,-0.029207,3.87,2.86,-1.01,0.0009504246,0.3407133274,0.0103321159,0.0004,0.0351,-0.0079,-0.0088,0.00,0.0012029316
201309,0.031660,3.89,2.88,-1.01,0.0006222223,0.3335214846,0.0101187010,0.0002,0.0349,0.0061,-0.0083,0.00,0.0011630045
201310,0.046268,3.93,2.90,-1.02,0.0014383686,0.3245948250,0.0096228184,0.0005,0.0342,0.0128,-0.0078,-0.01,-0.0025752833
201311,0.030817,3.95,2.91,-1.04,0.0006443989,0.3136852784,0.0103247749,0.0007,0.0361,-0.0236,-0.0075,-0.02,-0.0020424242
201312,0.025950,3.97,2.91,-1.05,0.0007455165,0.3044081256,0.0121439423,0.0007,0.0378,-0.0207,-0.0076,-0.02,-0.0000858115
201401,-0.034666,3.92,2.88,-1.04,0.0013035884,0.3214292767,0.0137652167,0.0004,0.0342,0.0548,-0.0070,0.02,0.0037202477
201402,0.045757,3.95,2.92,-1.03,0.0012535647,0.3091630718,0.0165761624,0.0005,0.0339,0.0074,-0.0065,-0.01,0.0036979087
201403,0.008056,3.95,2.92,-1.02,0.0008690325,0.3506160657,0.0164163804,0.0005,0.0337,0.0063,-0.0068,0.00,0.0064400441
201404,0.006555,3.94,2.92,-1.02,0.0013626925,0.3480113191,0.0166232646,0.0003,0.0326,0.0181,-0.0066,0.00,0.0032967545
201405,0.023309,3.95,2.93,-1.02,0.0005552042,0.3451732560,0.0139852650,0.0003,0.0309,0.0279,-0.0060,0.01,0.0034926098
201406,0.020635,3.96,2.94,-1.01,0.0002819998,0.3429284585,0.0138854356,0.0004,0.0313,-0.0025,-0.0055,0.00,0.0018621269
201407,-0.013974,3.93,2.92,-1.01,0.0009491219,0.3483798518,0.0084371731,0.0003,0.0310,0.0057,-0.0057,0.00,-0.0003901940
201408,0.039777,3.96,2.95,-1.01,0.0005462017,0.3374762040,0.0067389900,0.0003,0.0287,0.0369,-0.0061,0.00,-0.0016705142
201409,-0.013928,3.94,2.92,-1.01,0.0007210232,0.3385761813,0.0079914430,0.0002,0.0300,-0.0170,-0.0069,0.01,0.0007525688
201410,0.023972,3.95,2.96,-0.99,0.0029439983,0.3318083646,0.0080322917,0.0002,0.0282,0.0300,-0.0077,0.01,-0.0025122778
201411,0.027631,3.97,2.99,-0.97,0.0001502540,0.3236617860,0.0068915801,0.0002,0.0264,0.0286,-0.0087,0.01,-0.0053994179
201412,-0.002473,3.96,3.00,-0.95,0.0019928394,0.3237556717,0.0056250385,0.0003,0.0246,0.0290,-0.0095,0.01,-0.0056701009
201501,-0.029430,3.91,2.98,-0.93,0.0022266292,0.3361687625,0.0001909177,0.0003,0.0200,0.0709,-0.0099,0.01,-0.0047058924
201502,0.056976,3.95,3.04,-0.91,0.0008135397,0.3182272910,-0.0037666739,0.0002,0.0238,-0.0523,-0.0090,-0.02,0.0043430449
201503,-0.014993,3.93,3.04,-0.89,0.0017203750,0.3074540451,-0.0068894585,0.0003,0.0230,0.0137,-0.0090,0.01,0.0059517216
201504,0.009101,3.93,3.06,-0.87,0.0005743428,0.3063442097,-0.0070747676,0.0002,0.0249,-0.0250,-0.0096,0.00,0.0020328733
201505,0.012522,3.93,3.09,-0.84,0.0008869954,0.3034499530,-0.0080783906,0.0002,0.0262,-0.0159,-0.0091,0.00,0.0050972320
201506,-0.019343,3.90,3.08,-0.82,0.0010521576,0.3101868327,-0.0087253358,0.0002,0.0285,-0.0298,-0.0094,0.00,0.0035028700
201507,0.021297,3.91,3.11,-0.80,0.0011597790,0.3089532648,-0.0087016887,0.0003,0.0263,0.0329,-0.0105,0.01,0.0000670472
201508,-0.060086,3.84,3.06,-0.78,0.0058469489,0.3306709874,-0.0101703481,0.0007,0.0264,0.0012,-0.0115,0.01,-0.0014162763
201509,-0.024547,3.81,3.05,-0.76,0.0040534912,0.3356119548,-0.0136474755,0.0002,0.0253,0.0174,-0.0127,0.00,-0.0015567566
201510,0.083449,3.88,3.15,-0.74,0.0016189067,0.3094136283,-0.0168417213,0.0002,0.0259,-0.0053,-0.0139,-0.01,-0.0004496838
201511,0.003373,3.88,3.16,-0.71,0.0011187586,0.3084291577,-0.0184474029,0.0012,0.0265,-0.0065,-0.0140,-0.01,-0.0021106804
201512,-0.015247,3.85,3.16,-0.69,0.0028384861,0.3136488144,-0.0222618329,0.0023,0.0268,-0.0022,-0.0149,0.00,-0.0034170964
201601,-0.049100,3.80,3.11,-0.69,0.0043013139,0.3319106296,-0.0209546615,0.0026,0.0236,0.0476,-0.0145,0.04,0.0016531022
201602,-0.001742,3.79,3.11,-0.68,0.0026015443,0.3309018254,-0.0247265015,0.0031,0.0217,0.0294,-0.0138,0.01,0.0008230765
201603,0.067340,3.85,3.17,-0.68,0.0012741566,0.3279547913,-0.0237151337,0.0029,0.0218,-0.0003,-0.0131,-0.04,0.0043060001
201604,0.003747,3.85,3.17,-0.68,0.0008177635,0.3263208887,-0.0242159163,0.0023,0.0223,-0.0053,-0.0117,-0.02,0.0047410680
201605,0.018487,3.86,3.19,-0.67,0.0009955687,0.3260721193,-0.0270536863,0.0027,0.0219,0.0082,-0.0103,0.01,0.0040457910
201606,0.002675,3.85,3.18,-0.67,0.0028644087,0.3234753617,-0.0286846783,0.0027,0.0179,0.0590,-0.0103,0.02,0.0032843662
201607,0.036571,3.89,3.21,-0.67,0.0004776636,0.3146611589,-0.0316746613,0.0030,0.0175,0.0081,-0.0094,-0.02,-0.0016181364
201608,0.001247,3.88,3.20,-0.68,0.0002791632,0.3151974253,-0.0307817605,0.003,0.0186,-0.0140,-0.0092,-0.02,0.0009184301
201609,0.000446,3.87,3.19,-0.68,0.0016731125,0.3167938869,-0.0326032269,0.0029,0.0196,-0.0124,-0.0090,0.00,0.0024039959
201610,-0.017958,3.85,3.15,-0.70,0.0003640519,0.3196877815,-0.0290339989,0.0033,0.0220,-0.0314,-0.0087,-0.01,0.0012467485
201611,0.035790,3.88,3.17,-0.71,0.0009463721,0.3032857864,-0.0274524804,0.0045,0.0267,-0.0599,-0.0085,-0.01,-0.0015554609
201612,0.019195,3.89,3.16,-0.73,0.0005240219,0.2934790969,-0.0251035736,0.0051,0.0272,-0.0057,-0.0077,-0.01,0.0003273214
201701,0.019384,3.90,3.16,-0.74,0.0003355713,0.2919796500,-0.0226576055,0.0051,0.0278,0.0043,-0.0074,0.01,0.0058277279
201702,0.039459,3.94,3.18,-0.76,0.0002239129,0.2786778326,-0.0187088515,0.0052,0.0270,0.0137,-0.0069,-0.01,0.0031461174
201703,0.001664,3.93,3.16,-0.77,0.0005753040,0.2815988893,-0.0161988606,0.0074,0.0274,-0.0040,-0.0067,0.00,0.0008127979
201704,0.010591,3.93,3.16,-0.78,0.0003905471,0.2778700263,-0.0155745578,0.0080,0.0265,0.0145,-0.0070,0.00,0.0029655334
201705,0.014552,3.94,3.16,-0.78,0.0005030985,0.2769687672,-0.0101861403,0.0089,0.0256,0.0158,-0.0070,-0.01,0.0008547218
201706,0.005798,3.94,3.15,-0.79,0.0004475599,0.2725452275,-0.0097840063,0.0098,0.0258,-0.0010,-0.0069,-0.01,0.0009071110
201707,0.020696,3.95,3.16,-0.79,0.0002588437,0.2658036788,-0.0131635508,0.0107,0.0262,-0.0027,-0.0069,-0.01,-0.0006899226
201708,0.002238,3.94,3.15,-0.80,0.0007533758,0.2651136136,-0.0122128251,0.0101,0.0242,0.0289,-0.0068,0.01,0.0029944523
201709,0.020050,3.96,3.16,-0.80,0.0002572472,0.2597061668,-0.0110851796,0.0103,0.0259,-0.0205,-0.0067,-0.02,0.0052949059
201710,0.024158,3.97,3.17,-0.80,0.0002181529,0.2489061986,-0.0123780689,0.0107,0.0261,-0.0013,-0.0072,-0.01,-0.0006320421
201711,0.031389,3.97,3.17,-0.81,0.0003553369,0.2397271007,-0.0121925133,0.0123,0.0260,0.0036,-0.0070,0.00,0.0000243247
201712,0.011149,4.00,3.19,-0.81,0.0002441133,0.2353933431,-0.0198788747,0.0132,0.0254,0.0102,-0.0071,-0.02,-0.0005878323
201801,0.058060,4.05,3.23,-0.82,0.0007742616,0.2225191486,-0.0190436022,0.0141,0.0284,-0.0315,-0.0071,-0.01,0.0054477455
201802,-0.037661,4.00,3.17,-0.83,0.0053616628,0.2324780656,-0.0183197976,0.0157,0.0301,-0.0224,-0.0069,0.01,0.0045346900
201803,-0.025459,3.97,3.13,-0.84,0.0032467403,0.2594615384,-0.0182213491,0.0170,0.0285,0.0259,-0.0077,0.01,0.0022611259
